disasterNumber,incidentType,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,hash,lastRefresh
4116,Flood,IL,Cook (County),SCHILLER PK,60176,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35e60e18cdd7c0386404b9a33e0b0bf1,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),WORTH,60482,4,1334,4,5335,0,4,0,0,0,4,7778,4476,3302,0,4,0,0,0,029e37c0168c81fe6c0625adcc8deb18,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BELLWOOD,60104,1,3073,1470,4516887,26,1,58,8,1,1198,3909356,2779671,683645,446040,1,58,3,0,ecd9afa111be5559a3a3287c7b7689e2,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60614,2,444,2,888,1,1,0,0,0,1,888,888,0,0,1,0,0,0,9d8e7a27e456ca20029b1820f7ca1381,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60641,93,1819,84,152825,5,78,1,0,0,63,137796,101829,24002,11964,62,1,0,0,48898bb2e9c3dfe3eece6f7844fd600e,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CICERO,60804,355,2180,341,743405,13,325,3,0,0,286,757150,511869,137787,107494,278,8,0,0,a9336dac6e320e6ca3a571bd61bd8041,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),FRANKLIN PARK,60131,187,2029,174,353011,8,165,1,0,0,120,232296,198940,19422,13934,120,0,0,0,338f62d8f826521c58cdf3cd7b862a67,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BROADVIEW,60155,533,2214,509,1126992,15,480,14,0,0,419,967115,796699,94071,76345,411,8,0,0,e0020b09b59a9fd66d6ecae53977622c,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60619,2,1680,2460,4132666,86,2,17,3,0,1995,4558587,3163514,1001500,393573,1,53,2,0,d70c9f9cf60552cd2a46edcf215e1edf,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BURNHAM,60633,78,1914,76,145437,7,68,1,0,0,52,156175,116618,33772,5785,51,1,0,0,e5ee8a51b39bd2aff7a341546870149c,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ARLINGTON HEIGHTS,60004,24,1850,24,44398,3,21,0,0,0,15,33529,31899,1630,0,15,0,0,0,28fcf7df6ca48a2a24f5ee351e50b636,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60608,42,1563,40,62509,7,33,0,0,0,29,56761,50716,3562,2483,29,0,0,0,ccde5d4be5b6ea52a2aa5ebd77af9f11,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60636,1,1222,1193,1457693,90,1,2,0,0,898,1593074,1071812,350886,170375,888,9,1,0,78d5c709c7beafc98d1d861aa2aac08f,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO HEIGHTS,60411,733,1991,686,1365683,45,636,3,1,1,554,1601345,1089328,424294,87723,541,10,3,1,37f8c31d3bc1af44aa7947da107092c3,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),EVERGREEN PK,60805,2,376,2,753,1,1,0,0,0,1,753,753,0,0,1,0,0,0,117c42d52809720569c95ae3c0dd1eee,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),INDIAN HEAD PARK,60525,1,554,1,554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,036a188739312a6f5b7eddd823b95e0f,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60646,346,1658,317,525475,7,309,1,0,0,265,414374,379872,21690,12811,265,0,0,0,6f095b39f2a3f14388d859b5a4929763,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),DES PLAINES,60016,354,6354,314,1995263,11,247,32,10,14,207,676301,461013,159937,55351,196,9,2,1,be3da0be2c00f141d74362c28cbf3067,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),HANOVER PARK,60133,15,3842,14,53785,1,12,1,0,0,10,38740,29876,7166,1698,9,1,0,0,44e90a8d1d6b6d0bd9c5bf6c3a135c44,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),LEMONT,60439,8,1723,7,12058,3,4,0,0,0,4,13388,11758,1630,0,4,0,0,0,0e50f46058083c96e6905725cb615505,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),OAK LAWN,60453,115,3270,105,343355,10,89,6,0,0,83,316812,273181,30694,12937,80,3,0,0,734524bc89ff23abc37e81008877597d,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ROLLING MEADOWS,60008,3,2459,3,7377,1,2,0,0,0,2,6068,5808,0,260,2,0,0,0,9bdbfb4ef7438eb5b2bee2860f96f328,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),LA GRANGE HIGHLANDS,60525,3,153,3,458,1,2,0,0,0,1,377,377,0,0,1,0,0,0,7361a0da562e0de1df2909049bbadf73,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),NORTHFIELD,60093,13,2813,13,36575,3,9,1,0,0,5,18918,15726,2872,320,5,0,0,0,0db5bd7912a00965f382bfb81e289930,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),RIVERDALE,60827,671,1660,642,1065761,32,598,8,3,1,509,1212272,821960,313993,76320,488,17,4,1,4cadb755f53b06065169aeea478f15db,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),SUMMIT,60501,20,1789,18,32210,4,14,0,0,0,11,28189,23708,3260,1220,11,0,0,0,20b1f9367577221afd6ca436bfbf936b,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60624,368,1775,346,614250,29,310,7,0,0,279,662918,475515,120025,67378,269,9,1,0,51c38e361b2715d60e84193c0d1f1441,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60653,151,1180,142,167510,16,126,0,0,0,94,180011,123156,40777,16077,92,2,0,0,73d662ef7f4dabf21f2523c01c2eb613,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),DOLTON,60419,1,1729,1294,2237784,98,1,5,0,0,968,2408974,1847865,460167,100942,944,23,1,0,df387e96e02c0e5ff696eb1d16649a28,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),HAZEL CREST,60429,519,2027,485,983031,31,448,6,0,0,362,1017195,804633,171130,41433,350,12,0,0,df5250657ebde64141fe1d3805549042,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),MARKHAM,60428,385,2107,366,771149,26,336,4,0,0,253,828013,639463,145089,43461,241,12,0,0,6a0125d3abfd88e88945f8ea2865e0b1,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),OLYMPIA FIELDS,60461,125,1821,123,223962,6,117,0,0,0,93,247074,183795,57558,5721,90,3,0,0,69acc3b26334537bcee022546586d1d3,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),SCHAUMBURG,60194,6,2001,6,12004,0,6,0,0,0,5,14166,10136,2872,1159,5,0,0,0,194c6348738c31deb53640a6122b8f70,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHGO,60617,1,1097,1,1097,0,1,0,0,0,1,568,568,0,0,1,0,0,0,2ef18c03bd64893fa792d160ad10c4ed,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60630,439,1980,391,774230,19,370,2,0,0,335,622494,538560,64060,19873,334,1,0,0,d84a83ec7cd96292cdde96705f262201,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60660,7,1051,6,6305,2,4,0,0,0,1,840,840,0,0,1,0,0,0,8f74b0ae7c28f3463602d153cb5fb02e,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ELMWOOD PARK,60707,372,2182,352,768131,6,342,4,0,0,302,634494,550073,52098,32323,300,2,0,0,82baa18f4dd0e664b9d7bc69e4b1d041,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),HINSDALE,60521,3,477,3,1430,1,2,0,0,0,1,631,631,0,0,1,0,0,0,fc35cbd48e9655bab556ef941d7d8f6d,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),MOUNT PROSPECT,60056,80,4088,73,298412,2,67,3,1,0,56,169074,147450,19172,2452,55,1,0,0,d4143919648ecea3ff116a07af343fc0,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),PARK RIDGE,60068,692,2424,626,1517542,22,594,8,2,0,516,1198085,1117121,34185,46778,511,5,0,0,b9ac3ff0156a90a5bf3dd872e3fd65a0,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),SOUTHHOLLAND,60473,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,059d15130390a9846ee057d62fdbc938,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),TINLEY PARK,60477,41,2291,39,89354,2,36,1,0,0,27,79668,68527,8184,2956,25,2,0,0,d8d3940f5138b1fe2d79f56952f068fe,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),WHEELING,60090,56,3882,53,205740,9,40,4,0,0,39,248573,176533,60200,11840,34,5,0,0,30449af2254a6dd097a42d8a55cf9deb,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),MELROSE PARK,60160,413,2766,390,1078608,14,366,9,1,0,322,971258,819790,66707,84761,311,11,0,0,d0f4e95759895bd45ad674f484d74a43,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),PALATINE,60074,12,2205,12,26455,1,11,0,0,0,9,20452,19863,0,589,9,0,0,0,9083d01fff5d287ca3920b122c2c7c16,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),SKOKIE,60076,595,2696,549,1480217,10,531,8,0,0,456,1155407,1010442,60752,84213,449,7,0,0,d43c7c50c2a4d407e3e2b1dc6a38defa,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ADDISON,60101,2,3267,2,6533,0,2,0,0,0,2,6816,5164,1652,0,2,0,0,0,b1d82792141c58d9092793e3f50ffc54,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60290,3,1186,3,3559,0,3,0,0,0,3,3264,2302,0,962,3,0,0,0,882236c1c595101b4cd2b099b62f1a04,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60632,195,2248,189,424918,17,167,5,0,0,149,429948,330812,57652,41484,143,5,1,0,392a7a681df028e64035a376a05a6836,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60707,138,1543,131,202147,5,125,1,0,0,113,203481,165426,23748,14307,111,2,0,0,813a84710b38be2f64558c80ec6f8e31,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),EVANSTON,60202,86,1500,78,117015,3,75,0,0,0,68,116314,95658,16232,4424,68,0,0,0,939565e58ffc70fdd1b35ee60b5e98a3,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),HOFFMAN ESTATES,60169,6,1738,6,10430,0,6,0,0,0,6,11032,10772,0,260,6,0,0,0,6966a5a7b9891f5ba492f9ae148f36fc,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),MERRIONETTE PARK,60803,7,846,7,5920,2,5,0,0,0,5,5900,5600,0,300,5,0,0,0,2da43459ff6f0d4d01c36d5899d4e927,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CALUMET CITY,60409,1,1630,1493,2433338,133,1,11,1,0,1083,2863386,1837485,831677,194225,1,43,1,0,4138d1846013727ca52cc57b95566ad3,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BARRINGTON,60010,8,2369,8,18956,2,6,0,0,0,5,21407,21147,0,260,5,0,0,0,e31f3577329532a80d6fccef0c0dfc0f,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60610,1,1157,1,1157,0,1,0,0,0,1,2787,1097,1630,60,1,0,0,0,cc178c35e4772990151d09f9295c2631,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60638,192,1323,178,235484,9,169,0,0,0,141,214911,175977,16820,22114,140,1,0,0,577fe854b84aefdb91dceb765c8eab42,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO RIDGE,60415,11,3135,11,34488,1,10,0,0,0,8,41290,29588,9728,1974,7,1,0,0,a1faf62705d85176bc142d88792d062a,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),PALOS HILLS,60465,10,6034,10,60340,3,6,0,0,1,6,56360,53104,2462,794,5,0,1,1,73b11517f67ad7be146fe2e74c988604,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),SOUTH BARRINGTON,60010,2,658,2,1315,1,1,0,0,0,1,1315,1315,0,0,1,0,0,0,32d4a4a9ede669f50b9fb753e8323a86,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BERWYN,60402,329,3635,304,1105011,10,262,26,3,3,259,1106923,870300,156490,80133,226,30,3,2,75661b7a48725803828cd4a0873c52e1,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60616,27,1180,23,27129,1,22,0,0,0,18,29536,21490,7654,392,18,0,0,0,afe73659549c3acb83f425014cd113ff,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60643,1,1540,1859,2862456,67,1,6,0,0,1553,3146237,2331307,648395,166535,1,25,0,0,85286ee2ac09c4ca36bd4f657567900a,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),COUNTRY CLUB HILLS,60478,530,2648,490,1297294,19,466,5,0,0,400,1331338,1075579,214911,40848,389,11,0,0,c7e2d73ac9d3a807dba4d2be293386f5,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60626,21,2076,20,41522,1,19,0,0,0,15,34208,31029,0,3179,15,0,0,0,ccc07f0446036f68e14b6c3d58fa7fb8,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60656,362,1858,334,620510,6,327,1,0,0,279,510616,444325,43067,23223,279,0,0,0,37e01c0fbc9f4560902bfcfdec053856,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ELGIN,60120,8,1424,8,11389,1,7,0,0,0,4,8492,8492,0,0,4,0,0,0,d91c6e222e37dad2821d02fba4a3f16f,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),HICKORY HILLS,60457,11,1520,11,16718,2,9,0,0,0,7,13506,13246,0,260,7,0,0,0,b0cf19922a76f8ea29ecc22357cd0514,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),MATTESON,60443,366,1669,344,574143,31,311,2,0,0,268,686966,516117,151780,19069,261,7,0,0,d87d01601c2f0bf9fd5b2341f74c5ca2,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BROOKFIELD,60513,383,3332,351,1169475,8,330,12,1,0,313,1049260,879158,131323,38778,302,11,0,0,b6f951e89e2bd139967d7160c907ce4a,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60621,536,1220,506,617453,44,459,3,0,0,347,698765,485649,159978,53138,336,10,1,0,c55bfbb6092777054e1972a58c2f92b0,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60649,409,823,376,309379,54,320,1,1,0,204,349960,228760,107057,14143,198,5,1,1,94cb820afa37b6bbb53b0babf6f076ee,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),DESPLAINES,60016,1,728,1,728,0,1,0,0,0,1,728,728,0,0,1,0,0,0,f477068057d31d890a1fa3ccee2dffa9,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),HARVEY,60428,2,3713,2,7427,0,2,0,0,0,2,19451,9444,8983,1024,1,1,0,0,71202dd077ef331fb411defa8bbfe942,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),LYNWOOD,60411,228,1919,219,420265,23,192,4,0,0,148,471877,320642,138558,12677,140,7,1,1,0de6c9192e5a33b6bcf69f85ad66d08f,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),OAK PARK,60302,59,1441,57,82143,1,56,0,0,0,45,91036,59478,25325,6233,44,0,1,0,5e07721f61f152575fbb5d215eaa5db2,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ROSEMONT,60018,2,4110,2,8220,1,1,0,0,0,1,11092,6099,2872,2121,0,1,0,0,6ca36d309b5c4ccdeaa1d543b89d7fc4,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),UNIVERSITY PARK,60484,1,5099,1,5099,0,1,0,0,0,1,5099,5099,0,0,1,0,0,0,3c87b42d763c28a6167e053bcb80c326,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),GLENVIEW,60025,232,4660,220,1025196,6,189,18,4,3,170,659453,587934,59368,12152,157,13,0,0,245fb81a3d73959124f775f153ae8adc,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),LA GRANGE PK,60526,1,1289,1,1289,0,1,0,0,0,1,1289,1289,0,0,1,0,0,0,bd7692081bdb0b49e4d020c560f40f33,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),NORTH RIVERSIDE,60546,48,2274,47,106898,2,44,1,0,0,43,96655,71773,20220,4662,43,0,0,0,7842cd723a9e2e5dcaec3270f2587f09,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),RIVER GROVE,60171,191,2545,170,432696,5,159,6,0,0,144,308867,249837,49735,9294,142,1,1,0,ee756b35f1da52bf159ccb4dd1071f05,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),SUMMIT ARGO,60501,21,1908,21,40059,2,19,0,0,0,16,33375,24888,4092,4396,16,0,0,0,189e3fe49d9a9ed17acfc1797b630d22,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ORLAND PARK,60462,16,2195,16,35119,2,13,1,0,0,9,32481,32144,0,337,8,1,0,0,13627796cf436aecffaa8f72129b9d39,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),S CHICAGO HTS,60411,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8136222c5ff580bfa617a6ec786dd66d,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),WILMETTE,60091,201,3398,180,611664,6,170,4,0,0,130,431121,405889,18569,6662,128,2,0,0,a5f97f1964cb425b64cac6c7e1ff79e4,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),FORD HEIGHTS,60411,48,2295,42,96386,7,34,1,0,0,26,106521,77379,19456,9686,25,1,0,0,52d78e98fb80b49c173aa6abe7ff1564,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),JUSTICE,60458,7,925,7,6478,3,4,0,0,0,4,7487,5555,1932,0,4,0,0,0,e97a49ca2e81229ee02dbaf2b5284351,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),NILES,60714,478,2350,436,1024655,13,419,2,2,0,353,805887,738155,25734,41999,349,4,0,0,6aefaa5097a2df5139c5eacc07189614,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),POSEN,60469,74,1846,69,127357,2,67,0,0,0,53,113063,103586,8184,1292,53,0,0,0,6a80229ca99567706baec6a0b6d31905,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),STICKNEY,60402,27,1811,23,41644,1,22,0,0,0,21,46452,35416,6326,4710,20,1,0,0,dcac655240ba2fdb3c0c32ec67bf35bc,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BARTLETT,60103,3,2147,3,6441,0,3,0,0,0,3,6441,6381,0,60,3,0,0,0,7ef32421de164451e1d659719d4adb9b,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60612,137,2115,127,268640,10,113,4,0,0,107,275524,191081,39260,45183,102,5,0,0,47340197384a7b3e2d6da5672b06133a,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60639,398,2169,380,824256,21,353,6,0,0,311,747531,576583,72254,98695,302,9,0,0,0d66ed2bc87c612ddea69c16957feba2,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHIHAGO,60624,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8dd09b610dad231ef2b54bf9824782e7,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),FOREST PARK,60130,128,1715,114,195471,7,106,1,0,0,94,184943,152669,20562,11712,92,2,0,0,ec1bbb215fad8ae9f9b15c8cc52b4e65,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),KENILWORTH,60043,6,1716,6,10297,0,6,0,0,0,5,9331,7701,1630,0,5,0,0,0,d03dbaaf6e3bb88e69fb0935049efcd7,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ALSIP,60803,44,2713,44,119374,3,41,0,0,0,32,113512,98029,12374,3109,32,0,0,0,3c959ffc7f4f402cfad604ab08d0d14b,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60605,3,899,3,2698,0,3,0,0,0,1,150,150,0,0,1,0,0,0,067f0a285b509ed3f13fb1640ec5da64,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60633,148,2510,137,343886,6,128,1,2,0,117,368529,274107,77745,16677,113,3,1,0,50aef368c3c13032a047947381da1c9a,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60803,1,521,1,521,0,1,0,0,0,1,521,521,0,0,1,0,0,0,d362ec12c3a3effa17d886f9c8240ce1,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),EVANSTON,60203,45,2924,38,111118,1,36,0,1,0,30,102720,92255,6882,3582,29,1,0,0,6fb058ae9714ad857303f407f91d22ba,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CALUMETCITY,60409,1,8050,1,8050,0,1,0,0,0,1,8050,6586,0,1463,1,0,0,0,ab69be82fd0097ada2a79d2b9f63b2eb,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60628,3,1313,3213,4217190,86,3,4,0,0,2623,4563227,3172432,1025934,364860,2,26,3,1,179a02e9361ca3aa4379cb4015a1597d,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60657,3,269,3,807,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7ecd3e94f725075c187b5ac062e63260,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ELK GROVE VILLAGE,60007,5,2916,5,14579,1,4,0,0,0,4,17365,7186,10179,0,3,1,0,0,4c325fb2f8fab77b7e08e4c62c1dc8de,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BLUE ISLAND,60406,221,1691,204,344932,13,189,2,0,0,161,372150,278850,71756,21544,158,3,0,0,f26166dc5639ab61178bc48d87f82f55,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60617,1,1331,1880,2502535,119,1,6,0,0,1363,2533646,1815392,496091,222163,1,17,2,0,cf1b5c63e35536f4a2c89eb5c71713a7,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60644,768,1630,729,1188583,36,680,11,2,0,598,1303082,912629,253099,137354,576,21,1,0,91943af972713fe6cf014fe2867b587d,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),COUNTRYSIDE,60525,9,2228,7,15595,1,6,0,0,0,5,16114,14298,1630,185,5,0,0,0,8ead65fab0debbe39388a057b3547ead,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),GLENVIEW,60026,11,2370,11,26075,1,10,0,0,0,8,26575,26575,0,0,8,0,0,0,3e1927fea6416ef8109988791db827fd,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),LANISNG,60438,1,1317,1,1317,0,1,0,0,0,1,3099,902,1932,265,1,0,0,0,d3ad43d413f5617412025e23cbab961e,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),N RIVERSIDE,60546,2,2806,2,5613,0,2,0,0,0,1,5174,4914,0,260,1,0,0,0,553a7d8332b72c0832adc66e5c05ebb9,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),RIVERSIDE,60546,135,4401,119,523666,6,98,11,2,2,94,292389,205048,64331,23010,87,7,0,0,9b9618835edeec98afef05fe757a6f31,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),SYCAMORE,60178,1,4628,1,4628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,464efe9d34517ca81fbb2e408869a52a,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),HILLSIDE,50162,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bff6bd2f2206f73c9f44f3d657adcc42,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),MAYWOOD,60153,1,2007,1132,2272171,27,1,3,0,0,957,2465539,1690157,507955,267427,928,26,3,1,73ce5da9e61359ae3550239b096083a5,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),ORLAND PARK,60467,17,1351,17,22959,4,13,0,0,0,11,23160,17836,4804,520,11,0,0,0,457edfeb95a09d36ec0b192b5406811e,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),SCHILLER PARK,60176,121,2079,115,239081,6,106,3,0,0,95,207252,189019,7124,11108,93,2,0,0,87245949befd00c906816af183b00776,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),WINNETKA,60093,20,1849,17,31434,2,15,0,0,0,8,17874,17690,0,184,8,0,0,0,b57af5b86b7a039a56a06dba8a9690a3,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),NORRIDGE,60706,110,1892,100,189212,2,98,0,0,0,88,159865,137091,16140,6634,88,0,0,0,25a9c8ad8cb265266ecdf0992c689abb,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),PROSPECT HEIGHTS,60070,4,1863,4,7452,1,3,0,0,0,2,6301,6301,0,0,2,0,0,0,018ac905783d4bf7a8cdd6432569ca92,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),STONE PARK,60165,105,5579,99,552355,5,74,14,6,0,58,270395,169412,55932,45051,50,7,1,0,7f4e63963a9f88228ea98f512ba89431,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BERKELEY,60163,248,3123,230,718311,3,220,6,1,0,210,660887,572561,45180,43146,200,10,0,0,19a2219a3c1d02409f8f1cb01627b3c5,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),CHICAGO,60615,72,1551,66,102381,8,57,1,0,0,40,104572,75392,21040,8140,38,2,0,0,37036a0785fc8862ba2331dcaf6f8590,2015-03-02T18:42:25 +00:00
4116,Flood,IL,Cook (County),BUFFALO GROVE,60089,5,2163,5,10813,1,4,0,0,0,2,9545,9176,0,369,2,0,0,0,3d025f9a791f84e0728fed1e34ba4b05,2015-03-02T18:42:25 +00:00
