disasterNumber,incidentType,state,county,city,zipCode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,hash,lastRefresh
1935,Severe Storm(s),IL,Cook (County),DOLTON,60409,1,0,1,0,1,1,2953.45,1,1,2953.45,1,0,0,2fb31669f001f4ad34bea15db46161bc,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),ELMWOOD PARK,60707,779,360,419,0,751,668,2180555.13,746,630,1936784.18,528,212,243770.95,79f6bf7cd6a6175ea520ca1b4debdf15,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),FORD HEIGHTS,60411,143,96,47,0,140,71,287646.69,139,55,250388.62,125,35,37258.07,d005ca535bb683ab744eea75fb746447,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),HANOVER PARK,60133,28,15,13,0,28,15,49492.72,25,10,46564.22,19,7,2928.5,9b610fc3c59c60f216fda60a49260216,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),HICKORY HILLS,60457,29,12,17,0,29,20,37321.6,29,20,37121.61,19,1,199.99,3f5297d093a6e68a6670c74009af9c7b,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),HOFFMAN ESTATES,60192,3,2,1,0,3,2,1966.19,3,2,1766.2,1,1,199.99,c85adc96bcae3d3c35804a54cc03cf73,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),LA GRANGE HIGHLANDS,60525,6,3,3,0,6,5,20213.63,6,5,20213.63,2,0,0,447c977418bb7a0c674e56cc7d574eaa,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),LISLE,60532,1,1,0,0,0,0,0,0,0,0,0,0,0,c868ae47862b04e1b949c5db9b3862cb,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),MATTESON,60443,599,297,299,3,586,305,989166.6,570,289,946922.19,428,83,42244.41,7b682c0ebf1e229eaccababdd5e54a05,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),MELROSE PARK,60164,251,151,100,0,242,199,893256.47,239,188,815647.12,161,62,77609.35,9c85665e8c493ec5dbcaac53fba533bd,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),MORTON GROVE,60005,1,0,1,0,1,0,0,1,0,0,0,0,0,8677f20e8e31846c9175f18f3af0361b,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),OAKPARK,60302,1,0,1,0,0,0,0,0,0,0,0,0,0,56f76ac9336aa09afbd2e2e48ed33b05,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),NORTH RIVERSIDE,60546,259,46,212,1,246,219,727195.88,245,217,687180.13,190,54,40015.75,f5b267ac217d98c99eff732c2672b281,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),RICHTON PARK,60466,1,0,1,0,1,1,869.59,1,1,869.59,0,0,0,15476d4fa2bb608c17b5d18bc167bfd3,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),PALOS PARK,60464,8,2,6,0,8,8,26873.22,8,8,26180.48,5,1,692.74,7bba19f2cba798692afe779377b664e8,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),RIVER ROVE,60646,1,0,1,0,1,1,1057.57,1,1,1057.57,0,0,0,8a31b61ad53db46047c1912fc43601a5,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),SCHAUMBURG,60193,13,7,6,0,13,7,31600.75,12,6,31226.33,6,1,374.42,52b34d7cdcfd0307efbc4cc4726c3350,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),SOUTH HOLLAND,60473,1353,748,600,5,1324,1071,4291849.43,1309,1020,4068789.62,969,271,223059.81,3a776f8ba7d935a79ba4d2a74b7522a9,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),TINLEY PARK,60477,58,20,38,0,57,35,84169.85,56,35,81966.22,37,5,2203.63,8725ca060b171ca9ab97b4736e978668,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),WILLOW SPRINGS,60480,8,2,6,0,8,7,20556.25,8,7,20399,5,1,157.25,b028be6ce68180c2d0597b11ba2d3852,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60649,1769,1,585,5,1713,1291,4129484.71,1663,1090,3572284.57,1255,473,557200.14,8a38ef0fa19cab17e2efd6e8f85e5c38,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60660,14,8,6,0,14,7,31378.76,13,6,24354.58,13,5,7024.18,227c6cea9cbd2e15d866cfe75fe1b8b7,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60805,2,0,2,0,2,2,2096.76,2,2,2096.76,2,0,0,5bd26b28cede279c6d9a9b5b14208903,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGOI,60639,1,0,1,0,1,1,227.28,1,1,227.28,1,0,0,8ef00c5ffbef66f77a938ca4c06364a2,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAO,60623,1,0,1,0,1,1,2484,1,1,2484,1,0,0,207c0d0685bd9772c149a3eaafd3b489,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICGO,60643,1,0,1,0,1,1,1434.85,1,1,1434.85,1,0,0,c31ba88c7e210226579e40bc388155e9,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERO,60604,1,0,1,0,1,1,5497.79,1,1,5203.36,1,1,294.43,8aba9876cd1e67b86a51621130d1d32b,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),COUNTRYSIDE,60525,34,16,18,0,32,23,63767.29,32,20,58083.55,25,9,5683.74,eb2e624bf97cc3cea7ddb6acb8c09852,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),DOLTON,60649,1,0,1,0,1,1,314.49,1,0,0,1,1,314.49,fc1969ec0e36caa957ec97d85c30bb35,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),EVANSTON,60201,58,40,18,0,56,37,93768.35,54,35,87854.39,42,8,5913.96,723825f9e586b96b84e78a8c664c753b,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),FOREST VIEW,60402,25,7,18,0,25,24,79217.84,25,24,73549.94,14,6,5667.9,d4da1116276354e233f8162dbeaeff73,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HARVE,60426,1,0,1,0,1,1,2689.41,1,1,1875.29,1,1,814.12,87d30adb63e0d3edd2152fa1a2d2107f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HILLSIDE,60126,1,0,1,0,1,1,3268.5,1,0,0,1,1,3268.5,d1885ecc1fd04b68f7b5c4e41845e9da,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HOMETOWN,60456,9,2,7,0,9,4,6990.81,9,4,6990.81,6,0,0,82ae68dfc40c8776c59663511b2314c0,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LAGRANGE PARK,60526,4,0,4,0,4,3,4629.53,4,3,4429.54,3,1,199.99,3523805eb8c11743e5bd3bfbd4a5f4d8,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LOMBARD,60402,1,0,1,0,1,1,17553.29,1,1,10923.65,1,1,6629.64,6f40c3e54c853278aba186967a98460f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MAYWOOD,60153,3847,2,1,8,3708,3211,14201037.35,3637,2870,12028586.95,2840,1633,2172450.4,c3b04554a62fda1ca4e0b509fe1f111a,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MELROSEPARK,60160,3,0,3,0,3,2,4237.65,3,2,4237.65,3,0,0,46eb8ba7223e494947da65bb5ce8bacb,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MOUNT PROSPECT,60056,10,5,5,0,9,4,13626.57,7,4,13626.57,8,0,0,aba33c564384de748aaf38ab18ec4ee5,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),OAK FOREST,60452,72,25,44,3,71,48,154913.76,71,45,149081.07,51,10,5832.69,72b1bd79d488dbcad77f46fe51bd3e78,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),OLYMPIAFIELDS,60461,1,0,1,0,1,0,0,1,0,0,1,0,0,1e516fb57d840344f98918059c8cc302,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),PARK FOREST,60484,8,7,1,0,7,3,1370.73,6,1,778.54,5,2,592.19,709829c886c24b01ba4f38813972a38f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),RICHTON PARK,60475,1,0,1,0,1,1,1001.45,1,1,1001.45,1,0,0,2738403e5972f895277b5bae8a15741d,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ROBBINS,60472,210,130,80,0,204,107,426946.37,200,85,381836.91,168,57,45109.46,fa5c4fb040429a49f4e7d4daa006a9de,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SCHAUMBURG,60195,1,0,1,0,1,0,0,1,0,0,0,0,0,2b46c8e10b695547a47b8fa7acfe5dc9,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),STEGER,60411,1,0,1,0,1,0,0,1,0,0,1,0,0,a6dc7c2329e571ab6b8e41ea58a337fd,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),UNIVERSITY PARK,60484,14,5,9,0,11,7,17664.54,10,5,15008.25,9,5,2656.29,42b393f47baf8ccc7f1df90c948c998f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),WORTH,60482,17,9,8,0,16,11,26094.28,15,11,26094.28,10,0,0,df1a06e60d2894945fafe0a2483b9679,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGOI,60652,1,0,1,0,0,0,0,0,0,0,0,0,0,1497e68a35ce8f8a4c56e5e690aea302,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAO,60639,1,0,1,0,1,1,8287.49,1,1,8287.49,1,0,0,ba6d2b109cf28a753bdefefd83c80bb7,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60652,2560,1,1,7,2491,2063,4777407.62,2464,1942,4317927.25,1581,552,459480.37,6bb6dca19c12c20f9aec3df8a6d8b909,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICGO,60651,1,0,1,0,1,1,8532.48,1,1,4039.07,1,1,4493.41,37ccd72b5245056a0cc6f4cd07f9e11f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60673,1,1,0,0,1,1,10000.83,1,1,9082.85,1,1,917.98,7e2fe24afa012739546e37ad8ef20baf,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERO,60804,6382,4,1,12,6112,5412,20794158.61,6049,4973,16611050.88,4443,2616,4183107.73,9f236b5800b58b17bcddf5ff1b890913,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,66017,1,0,1,0,1,1,2115.75,1,1,1882,1,1,233.75,f816a0b9111c977cf1815b552b936c21,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CRESTWOOD,60445,32,4,28,0,31,21,66218.48,30,21,65924.05,16,1,294.43,2b90941257fb069857071610f7af326e,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),EAST HAZELCREST,60429,2,0,2,0,2,2,4552.72,2,2,4093.72,2,1,459,5c067435107781296a9865a07388b18c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),EVANSTON,60203,5,1,4,0,5,3,10722.39,5,3,10522.4,4,1,199.99,47626b0d106c5d151bcc506a7a48214f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),FRANKLIN PARK,60131,110,55,55,0,105,84,206398.56,104,80,190771.23,80,27,15627.33,58e7705e4cb03489163a1798010140dd,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HARVEY,60428,8,8,0,0,8,5,20577.35,8,2,15845.93,8,5,4731.42,ab8e483c830e8a17c8b978ebaceb60f4,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HILLSIDE,60162,820,467,352,1,773,563,2345162.74,752,516,1984023.54,568,234,361139.2,2a82d73d14fffe62f5c604baa2227154,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),IND HEAD PK,60525,1,1,0,0,1,0,0,1,0,0,1,0,0,32c5b2e9afc6f91c2ee69b0c2e1297cd,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LANSING,60438,446,228,216,2,432,356,1541732.49,414,318,1361039.39,347,141,180693.1,2ab2df603945cd2b7f2eaa259e49baa2,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LYNWOOD,60620,1,0,1,0,1,1,2541.03,1,1,2541.03,1,0,0,b2b5aeccd2d1eec227231a2cfc0bc185,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MAYWOOD,60513,1,0,1,0,0,0,0,0,0,0,0,0,0,e5da32915ba9e3241db01588a3ead04c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MELROSE PK,60164,1,0,1,0,1,1,4077.84,1,1,4077.84,1,0,0,23d0a612f2b71899bdeb2d2101326830,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),NO RIVERSIDE,60546,1,0,1,0,1,1,2483.57,1,1,2483.57,0,0,0,e57a727fbabcdc4a7ab23ce3e395ea70,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),OAKLAWN,60453,2,0,2,0,2,1,580,2,0,0,2,1,580,3142572ffa0da764090824e60ae00ca2,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ORLAND PARK,60462,33,10,23,0,32,17,90419.15,32,17,89626.97,26,2,792.18,6e611f2bd91e288bb367ea5ef8c3461a,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),PARK RIDGE,60068,39,17,21,1,39,31,74526.77,37,30,70999.42,26,4,3527.35,2ce9bffa668dc1106d445bdb8d97fbfa,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),RIVERDALDE,60827,1,0,1,0,1,0,0,1,0,0,1,0,0,3542870400bff45dab135f2fc0999afe,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ROSELLE,60172,8,3,5,0,8,4,26868.38,8,4,25750.41,7,2,1117.97,a60ec4a6e2a143393b538ad9884679b9,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SCHILLER PARK,60176,60,32,28,0,60,48,174011.06,60,47,156059.11,42,10,17951.95,6552fe23e399e4830eda6f4fd67ada75,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),STICKNEY,60402,141,54,85,2,135,113,307338.76,134,110,290623.9,84,21,16714.86,67206e0ba7eaf5d8b065f7fee9ce351e,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),WESCTCHESTER,60154,1,0,1,0,1,1,6186.16,1,1,4518,1,1,1668.16,fcd4fa64d96558a1eaa431a133436098,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60641,632,379,252,1,606,448,1547778.6,596,413,1292176.42,438,170,255602.18,759f1044e5325d550b67a8a63ecbfd35,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60653,738,449,280,9,710,532,1901777.25,692,382,1459909.67,546,279,441867.58,72526d00dad2bfba67a41952c1900463,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60678,1,1,0,0,1,1,2927.42,1,1,2468.42,1,1,459,fdd5b2537d6cb9179f216bd9d93787e0,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,66019,1,0,1,0,1,0,0,1,0,0,1,0,0,ef5aa27917e4cc21fb02636c1cb1089f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO IL,60620,1,0,1,0,1,1,511.4,1,1,511.4,1,0,0,2989681800d2aa9d2b9838a1fc84a306,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICASGO,60620,1,0,1,0,1,1,592.67,1,1,592.67,1,0,0,c15340d096d5a4cdd0fc19169923d976,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICOAG,60623,1,0,1,0,1,1,3611.54,1,1,2030,1,1,1581.54,30c77f9b8d2e63506327046f81d8e08c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERO IL,60804,1,0,1,0,1,1,1490.22,1,1,1490.22,1,0,0,1f3f02364eb0a3273e34c07b40b98a18,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CRETE,60417,5,1,4,0,5,4,15513.73,5,4,14854.74,4,1,658.99,0749651532625719a880b0cff237ff8d,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ELGIN,60120,14,9,5,0,14,7,13207.91,14,2,10161.67,12,6,3046.24,875149d5c085d989084024f874c96630,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),EVERGREEN,60805,1,0,1,0,1,0,0,1,0,0,1,0,0,7744d6671ed2eab91fe73f3c6b205888,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),GHICAGO,60619,1,0,1,0,1,1,2300.11,1,1,1832.62,1,1,467.49,ae930cfe09e1f50e4bbf2be43a393d99,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HARWOOD HEIGHTS,60706,18,7,11,0,18,17,33215.87,18,16,32648.19,12,1,567.68,ca5ad0e2d597d758ae34bc7992066b3c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HINES,60141,4,4,0,0,3,2,10074.31,3,2,3612,3,2,6462.31,5b4fb2e9afbc63aec12d0b9df0262b29,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),JEFFERSON PK,60630,1,1,0,0,1,1,1687.7,1,1,1687.7,1,0,0,477cc43403092beac2ebf7dbf92bd1e5,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LANSING,60483,1,0,1,0,1,1,8668.6,1,1,7230,1,1,1438.6,ec41890e662074a2e0f536851deaf272,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LYONS,60513,1,0,1,0,1,0,0,1,0,0,1,0,0,8729104b5a617272543bcef858874553,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MAYWOOD IL,60153,1,0,1,0,1,1,1102.93,1,1,1102.93,1,0,0,8ad0d18ab9a711c9ab2aa40f4bbe82c4,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MELROSE PSRK,60164,1,1,0,0,1,0,0,0,0,0,1,0,0,ad4b5f82c824ff506e75609fcc267db8,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),NORRIDGE,60706,38,16,22,0,38,32,64982.74,38,30,59394.54,28,10,5588.2,ce4a32218129fac8d9156b12ec8dac94,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),OAK LAWN IL,60453,1,0,1,0,1,1,1980.82,1,1,1980.82,1,0,0,6784711155a09fc64abad33628570c75,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ORLAND PARK,60467,21,11,10,0,18,9,20944.86,18,9,20944.86,13,0,0,fe0f1cefae9ad243196a4a9605f87ef0,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),PEMBROKE TOWNSHIP,60958,1,1,0,0,0,0,0,0,0,0,0,0,0,c7f0ef6fe4d30a0bd6756f676fe0fd3c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),RIVER DALE,60827,1,0,1,0,1,1,79.99,1,0,0,1,1,79.99,227beb77346ee38ad24b6a4cd2e3eebe,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SAUK VILAGE,60411,1,0,1,0,1,0,0,1,0,0,1,0,0,fe485e79f790da7bcdfac3c112490421,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SHOREWOOD,60404,1,1,0,0,0,0,0,0,0,0,0,0,0,abd90e6c706146069fef07a96391abeb,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),STONE PARK,60165,249,170,79,0,231,162,955961.16,222,143,688854.73,190,87,267106.43,5208ec79054fc9a9efd7c35c4b02a8e5,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),WESTCHESTER,60153,1,0,1,0,1,0,0,1,0,0,0,0,0,cb78d2f74363f1de071946a18b202750,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60643,4224,2,1,15,4122,3100,8131321.3,4045,2715,7249759.05,2996,1088,881562.25,983225029f82552f2584016bd9aa3657,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60655,1361,391,961,9,1334,1157,2025706.6,1326,1149,2001398.98,878,58,24307.62,c51aa328709b2df93305419af9c63904,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60689,1,1,0,0,1,1,2924.1,1,1,2465.1,1,1,459,70f3bcaec5b4eadec93c57c4f518eba6,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,69619,1,0,1,0,1,1,931,1,1,931,1,0,0,96e872881ffb84e571b450b3e7d79f1b,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGOIL,60644,1,0,1,0,1,0,0,1,0,0,1,0,0,c0a8de1647d74aed223374ead6d20a25,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICGAGO,60618,1,0,1,0,1,1,1172.34,1,1,972.35,1,1,199.99,9ad14ea08f54845e222ffb2e3d7f8ea5,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERIO,60608,1,0,1,0,1,0,0,0,0,0,1,0,0,08b5d2271854dcf59944ba32205d6888,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CNTRY CLB HLS,60478,1,0,1,0,1,0,0,1,0,0,1,0,0,53b1305c113916089f10962a7d0e4b0f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),DES PLAINES,60018,30,13,17,0,30,19,45558.71,30,19,43329.88,22,1,2228.83,7a5d7af242a6a1191740ca093157fcd7,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ELK GROVE VILLAGE,60007,8,3,5,0,8,4,25212.78,8,3,25112.78,7,1,100,1c79701bebb341b5bf547d8aeb2e25da,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HODGKINS,60525,4,1,3,0,3,3,7402.59,3,3,6882.64,2,2,519.95,94fea6b78bcaa97d34fd93eab42b06f9,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HAZEL,60429,1,0,1,0,1,1,630.42,1,1,630.42,1,0,0,4a414e1fdd62f6561518d8cb4598b910,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),EVERGREEN PK,60805,6,0,6,0,6,5,5042.9,6,5,4774.15,3,1,268.75,ce9d1af3caa4cdd9c8334640d8b10aa1,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),GLENVIEW,60025,17,9,8,0,16,11,25290.85,16,11,25057.1,8,1,233.75,0635a002815abb0dcbbbad752175f6d5,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),JUSTICE,60458,77,36,40,1,61,36,143938.67,49,21,115229.75,48,19,28708.92,ed59cbe4d4cc11131dbbe4a266e48b4a,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LEMONT,60439,17,6,11,0,15,12,34562.93,15,12,33746.69,9,2,816.24,a97cd9aba47dbfc7410f90e37aa8602e,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LYONS AVE.,60804,1,1,0,0,1,1,876.32,1,1,876.32,0,0,0,3c20e33ded3dad6757848d68919fff3d,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MAYWWOD,60153,1,0,1,0,1,1,2276.15,1,1,1817.15,1,1,459,c5b94a4e7fe739510ac632b73a393089,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MERRINOTTE PARK,60803,1,0,1,0,1,0,0,1,0,0,0,0,0,a2cddcab17851d46931cd863866d28f2,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),NORTH CHICAGO,60064,1,1,0,0,1,0,0,1,0,0,1,0,0,8e7b94938c47ef45537956a05d3b60ec,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),OAK PARK,60302,382,173,208,1,372,298,733755.74,365,282,670691.95,264,78,63063.79,3a40d4dc254fd67f1ba01fcc0f805863,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),PALATINE,60074,4,2,2,0,4,1,838.12,3,1,838.12,4,0,0,df2c4bf95f37188f601ecd66f49df199,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),PLAINFIELD,60586,1,1,0,0,1,0,0,1,0,0,0,0,0,346ac8a00ed2ecd1f334bd5a1ccee01f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),RIVERDALE,60827,1134,719,410,5,1108,727,2326995.77,1076,615,2095495.98,842,288,231499.79,ef28602cbf77db8c14965199139b09c2,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SAUKVILLAGE,60411,4,0,4,0,4,3,8805.33,4,3,8571.58,4,1,233.75,cc12cbf9111be1a553a40fc1be45ac05,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SKOKIE,60077,28,15,13,0,27,20,39453.46,26,20,34686.14,19,3,4767.32,edb0aa38d599c6ccc3475041599e6ed6,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SUMMIT,60501,184,22,161,1,167,144,544740.41,162,133,459062.94,124,57,85677.47,11347bdd7dced99a222255d7f802da48,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),WESTCHESTER,60254,1,0,1,0,1,0,0,0,0,0,1,0,0,e50a0f6479945399fa6319c0d2026492,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60645,46,25,21,0,41,27,79832.4,38,25,69510.43,36,7,10321.97,38f22a0b21890d73ead4060f16466d73,2014-11-23T02:46:30 +00:00
